SCA=2; Detector=400;,6903; Lon=-87.264496,1659; Lon=-87.270686,8795; Lon=-87.279966,5926; Lon=-87.289241,3057; Lon=-87.298504,0194; Lon=-87.307762,8171; Lon=-87.316673,5308; Lon=-87.325919,2437; Lon=-87.335163,9569; Lon=-87.344401,6700; Lon=-87.353634,3828; Lon=-87.362859,1804; Lon=-87.371734,8928; Lon=-87.380938,6049; Lon=-87.390129,3177; Lon=-87.399316,0303; Lon=-87.408499,7429; Lon=-87.417680,5403; Lon=-87.426521,2528; Lon=-87.435691,9652; Lon=-87.444854,6776; Lon=-87.454006,3899; Lon=-87.463150,1019; Lon=-87.472292,8990; Lon=-87.481085,6107; Lon=-87.490206,3228; Lon=-87.499325,0345; Lon=-87.508435,7464; Lon=-87.517543,5425; Lon=-87.526310,2541; Lon=-87.535409,9654; Lon=-87.544502,6768; Lon=-87.553585,3880; Lon=-87.562660,1843; Lon=-87.571396,8956; Lon=-87.580457,6066; Lon=-87.589510,3179; Lon=-87.598555,0287; Lon=-87.607595,8246; Lon=-87.616292,5355; Lon=-87.625316,2463; Lon=-87.634333,9572; Lon=-87.643345,6681; Lon=-87.652349,4634; Lon=-87.661023,1748; Lon=-87.670023,8856; Lon=-87.679023,5968; Lon=-87.688014,3074; Lon=-87.696994,1030; Lon=-87.705635,8139; Lon=-87.714597,5242; Lon=-87.723552,2346; Lon=-87.732501,2870; Lon=-87.814110,5060; Lon=-87.821022,2159; Lon=-87.829905,9259; Lon=-87.838783,6355; Lon=-87.847659,3453; Lon=-87.856529,1393; Lon=-87.865065,8488; Lon=-87.873923,5580; Lon=-87.882770,2673; Lon=-87.891608,9764; Lon=-87.900439,6856; Lon=-87.909260,3948; Lon=-87.918083,1039; Lon=-87.926899,8979; Lon=-87.935383,6068; Lon=-87.944188,7397; Lon=-87.951354
0.0003803776053246111,9.479222297668457,9.443471908569336,9.479222297668457,9.479222297668457,9.443471908569336,9.497097015380859,9.497097015380859,9.425598144531250,9.479222297668457,9.479222297668457,9.568595886230469,9.264725685119629,9.264725685119629,9.264725685119629,9.121727943420410,9.121727943420410,9.121727943420410,9.425598144531250,9.425598144531250,9.425598144531250,9.318348884582520,9.318348884582520,9.318348884582520,9.371973037719727,9.371973037719727,9.371973037719727,9.425598144531250,9.479222297668457,9.479222297668457,9.389847755432129,9.461346626281738,9.461346626281738,9.443471908569336,9.443471908569336,9.443471908569336,9.443471908569336,9.389847755432129,9.389847755432129,9.389847755432129,9.211101531982422,9.211101531982422,9.211101531982422,9.443471908569336,9.443471908569336,9.443471908569336,9.479222297668457,9.479222297668457,9.479222297668457,9.497097015380859,9.497097015380859,9.497097015380859,9.228975296020508,9.228975296020508,9.193226814270020,9.193226814270020,9.157476425170898,8.871481895446777,8.871481895446777,8.889356613159180,8.692734718322754,8.692734718322754,8.156494140625000,7.513003349304199,7.513003349304199,7.209133148193359,7.119760513305664,7.119760513305664,7.084010601043701,7.030386447906494,7.030386447906494
0.0002998306881636381,9.443471908569336,9.479222297668457,9.479222297668457,9.443471908569336,9.497097015380859,9.497097015380859,9.425598144531250,9.479222297668457,9.479222297668457,9.568595886230469,9.264725685119629,9.264725685119629,9.264725685119629,9.121727943420410,9.121727943420410,9.121727943420410,9.425598144531250,9.425598144531250,9.425598144531250,9.318348884582520,9.318348884582520,9.318348884582520,9.371973037719727,9.371973037719727,9.371973037719727,9.425598144531250,9.479222297668457,9.479222297668457,9.389847755432129,9.461346626281738,9.461346626281738,9.443471908569336,9.443471908569336,9.443471908569336,9.443471908569336,9.389847755432129,9.389847755432129,9.389847755432129,9.211101531982422,9.211101531982422,9.211101531982422,9.443471908569336,9.443471908569336,9.443471908569336,9.479222297668457,9.479222297668457,9.479222297668457,9.497097015380859,9.497097015380859,9.497097015380859,9.228975296020508,9.228975296020508,9.228975296020508,9.193226814270020,9.157476425170898,8.871481895446777,8.871481895446777,8.889356613159180,8.692734718322754,8.692734718322754,8.156494140625000,7.513003349304199,7.513003349304199,7.209133148193359,7.119760513305664,7.119760513305664,7.084010601043701,7.030386447906494,7.030386447906494,7.012511730194092
0.0002783919044304639,9.300474166870117,9.246850967407227,9.157476425170898,9.157476425170898,9.336224555969238,9.336224555969238,9.336224555969238,9.425598144531250,9.514970779418945,9.514970779418945,9.336224555969238,9.300474166870117,9.300474166870117,9.300474166870117,9.300474166870117,9.300474166870117,9.550721168518066,9.479222297668457,9.479222297668457,9.586469650268555,9.586469650268555,9.568595886230469,9.568595886230469,9.425598144531250,9.479222297668457,9.479222297668457,9.371973037719727,9.425598144531250,9.425598144531250,9.407723426818848,9.425598144531250,9.425598144531250,9.318348884582520,9.318348884582520,9.318348884582520,9.389847755432129,9.389847755432129,9.389847755432129,9.318348884582520,9.318348884582520,9.318348884582520,9.050229072570801,9.211101531982422,9.211101531982422,9.282600402832031,9.246850967407227,9.246850967407227,9.282600402832031,9.246850967407227,9.246850967407227,9.068103790283203,9.014479637145996,9.014479637145996,8.460363388061523,8.031370162963867,7.977746486663818,7.977746486663818,6.994637012481690,6.976762771606445,6.976762771606445,6.976762771606445,6.958887577056885,6.958887577056885,6.941012859344482,6.923138141632080,6.923138141632080,6.941012859344482,6.941012859344482,6.941012859344482,6.923138141632080
0.0004321158921811730,9.157476425170898,9.157476425170898,9.336224555969238,9.336224555969238,9.336224555969238,9.425598144531250,9.514970779418945,9.514970779418945,9.336224555969238,9.300474166870117,9.300474166870117,9.300474166870117,9.300474166870117,9.300474166870117,9.550721168518066,9.479222297668457,9.479222297668457,9.586469650268555,9.586469650268555,9.568595886230469,9.568595886230469,9.425598144531250,9.479222297668457,9.479222297668457,9.371973037719727,9.425598144531250,9.425598144531250,9.407723426818848,9.425598144531250,9.425598144531250,9.318348884582520,9.318348884582520,9.318348884582520,9.389847755432129,9.389847755432129,9.389847755432129,9.318348884582520,9.318348884582520,9.318348884582520,9.050229072570801,9.211101531982422,9.211101531982422,9.282600402832031,9.246850967407227,9.246850967407227,9.282600402832031,9.246850967407227,9.246850967407227,9.068103790283203,9.014479637145996,9.014479637145996,7.459379673004150,7.298507213592529,7.977746486663818,7.977746486663818,6.994637012481690,6.976762771606445,6.976762771606445,6.976762771606445,6.958887577056885,6.958887577056885,6.941012859344482,6.923138141632080,6.923138141632080,6.941012859344482,6.941012859344482,6.941012859344482,6.923138141632080,6.905262947082520,6.905262947082520
0.0005497785750776529,9.336224555969238,9.336224555969238,9.336224555969238,9.425598144531250,9.514970779418945,9.514970779418945,9.336224555969238,9.300474166870117,9.300474166870117,9.300474166870117,9.300474166870117,9.300474166870117,9.550721168518066,9.479222297668457,9.479222297668457,9.586469650268555,9.586469650268555,9.568595886230469,9.568595886230469,9.425598144531250,9.479222297668457,9.479222297668457,9.371973037719727,9.425598144531250,9.425598144531250,9.407723426818848,9.425598144531250,9.425598144531250,9.318348884582520,9.318348884582520,9.318348884582520,9.389847755432129,9.389847755432129,9.389847755432129,9.318348884582520,9.318348884582520,9.318348884582520,9.050229072570801,9.211101531982422,9.211101531982422,9.282600402832031,9.246850967407227,9.246850967407227,9.282600402832031,9.246850967407227,9.246850967407227,9.068103790283203,9.014479637145996,9.014479637145996,7.459379673004150,7.298507213592529,7.298507213592529,7.101885318756104,6.994637012481690,6.976762771606445,6.976762771606445,6.976762771606445,6.958887577056885,6.958887577056885,6.941012859344482,6.923138141632080,6.923138141632080,6.941012859344482,6.941012859344482,6.941012859344482,6.923138141632080,6.905262947082520,6.905262947082520,6.905262947082520,6.887388706207275
0.0005560481804423034,9.336224555969238,9.425598144531250,9.514970779418945,9.514970779418945,9.336224555969238,9.300474166870117,9.300474166870117,9.300474166870117,9.300474166870117,9.300474166870117,9.550721168518066,9.479222297668457,9.479222297668457,9.586469650268555,9.586469650268555,9.568595886230469,9.568595886230469,9.425598144531250,9.479222297668457,9.479222297668457,9.371973037719727,9.425598144531250,9.425598144531250,9.407723426818848,9.425598144531250,9.425598144531250,9.318348884582520,9.318348884582520,9.318348884582520,9.389847755432129,9.389847755432129,9.389847755432129,9.318348884582520,9.318348884582520,9.318348884582520,9.050229072570801,9.211101531982422,9.211101531982422,9.282600402832031,9.246850967407227,9.246850967407227,9.282600402832031,9.246850967407227,9.246850967407227,9.068103790283203,9.014479637145996,9.014479637145996,7.459379673004150,7.298507213592529,7.298507213592529,7.101885318756104,7.084010601043701,7.084010601043701,6.976762771606445,6.976762771606445,6.958887577056885,6.958887577056885,6.941012859344482,6.923138141632080,6.923138141632080,6.941012859344482,6.941012859344482,6.941012859344482,6.923138141632080,6.905262947082520,6.905262947082520,6.905262947082520,6.887388706207275,6.887388706207275,6.905262947082520
0.0006893880199640989,9.514970779418945,9.514970779418945,9.336224555969238,9.300474166870117,9.300474166870117,9.300474166870117,9.300474166870117,9.300474166870117,9.550721168518066,9.479222297668457,9.479222297668457,9.586469650268555,9.586469650268555,9.568595886230469,9.568595886230469,9.425598144531250,9.479222297668457,9.479222297668457,9.371973037719727,9.425598144531250,9.425598144531250,9.407723426818848,9.425598144531250,9.425598144531250,9.318348884582520,9.318348884582520,9.318348884582520,9.389847755432129,9.389847755432129,9.389847755432129,9.318348884582520,9.318348884582520,9.318348884582520,9.050229072570801,9.211101531982422,9.211101531982422,9.282600402832031,9.246850967407227,9.246850967407227,9.282600402832031,9.246850967407227,9.246850967407227,9.068103790283203,9.014479637145996,9.014479637145996,7.459379673004150,7.298507213592529,7.298507213592529,7.101885318756104,7.084010601043701,7.084010601043701,8.406739234924316,8.460363388061523,6.958887577056885,6.958887577056885,6.941012859344482,6.923138141632080,6.923138141632080,6.941012859344482,6.941012859344482,6.941012859344482,6.923138141632080,6.905262947082520,6.905262947082520,6.905262947082520,6.887388706207275,6.887388706207275,6.905262947082520,6.905262947082520,6.905262947082520
0.0004831379919778556,9.371973037719727,9.425598144531250,9.425598144531250,9.407723426818848,9.425598144531250,9.425598144531250,9.318348884582520,9.318348884582520,9.318348884582520,9.389847755432129,9.389847755432129,9.389847755432129,9.318348884582520,9.318348884582520,9.318348884582520,9.050229072570801,9.211101531982422,9.211101531982422,9.282600402832031,9.246850967407227,9.246850967407227,9.282600402832031,9.246850967407227,9.246850967407227,9.068103790283203,9.014479637145996,9.014479637145996,7.459379673004150,7.298507213592529,7.298507213592529,7.101885318756104,7.084010601043701,7.084010601043701,8.406739234924316,8.460363388061523,8.460363388061523,8.031370162963867,7.977746486663818,7.977746486663818,6.994637012481690,6.976762771606445,6.976762771606445,6.976762771606445,6.958887577056885,6.958887577056885,6.941012859344482,6.923138141632080,6.923138141632080,6.941012859344482,6.941012859344482,6.941012859344482,6.923138141632080,6.905262947082520,6.887388706207275,6.887388706207275,6.923138141632080,6.905262947082520,6.905262947082520,6.905262947082520,6.905262947082520,6.905262947082520,6.923138141632080,6.923138141632080,6.923138141632080,6.905262947082520,6.905262947082520,6.905262947082520,6.833764076232910,6.833764076232910,6.601393699645996
0.001031204359605908,9.425598144531250,9.425598144531250,9.407723426818848,9.425598144531250,9.425598144531250,9.318348884582520,9.318348884582520,9.318348884582520,9.389847755432129,9.389847755432129,9.389847755432129,9.318348884582520,9.318348884582520,9.318348884582520,9.050229072570801,9.211101531982422,9.211101531982422,9.282600402832031,9.246850967407227,9.246850967407227,9.282600402832031,9.246850967407227,9.246850967407227,9.068103790283203,9.014479637145996,9.014479637145996,7.459379673004150,7.298507213592529,7.298507213592529,7.101885318756104,7.084010601043701,7.084010601043701,8.406739234924316,8.460363388061523,8.460363388061523,8.031370162963867,7.977746486663818,7.977746486663818,6.994637012481690,6.976762771606445,6.976762771606445,6.976762771606445,6.958887577056885,6.958887577056885,6.941012859344482,6.923138141632080,6.923138141632080,6.941012859344482,6.941012859344482,6.941012859344482,6.923138141632080,6.905262947082520,6.905262947082520,6.887388706207275,6.923138141632080,6.905262947082520,6.905262947082520,6.905262947082520,6.905262947082520,6.905262947082520,6.923138141632080,6.923138141632080,6.923138141632080,6.905262947082520,6.905262947082520,6.905262947082520,6.833764076232910,6.833764076232910,6.601393699645996,6.655017375946045
0.0006803189753554761,9.425598144531250,9.425598144531250,9.318348884582520,9.318348884582520,9.318348884582520,9.389847755432129,9.389847755432129,9.389847755432129,9.318348884582520,9.318348884582520,9.318348884582520,9.050229072570801,9.211101531982422,9.211101531982422,9.282600402832031,9.246850967407227,9.246850967407227,9.282600402832031,9.246850967407227,9.246850967407227,9.068103790283203,9.014479637145996,9.014479637145996,7.459379673004150,7.298507213592529,7.298507213592529,7.101885318756104,7.084010601043701,7.084010601043701,8.406739234924316,8.460363388061523,8.460363388061523,8.031370162963867,7.977746486663818,7.977746486663818,6.994637012481690,6.976762771606445,6.976762771606445,6.976762771606445,6.958887577056885,6.958887577056885,6.941012859344482,6.923138141632080,6.923138141632080,6.941012859344482,6.941012859344482,6.941012859344482,6.923138141632080,6.905262947082520,6.905262947082520,6.905262947082520,6.887388706207275,6.887388706207275,6.905262947082520,6.905262947082520,6.905262947082520,6.905262947082520,6.923138141632080,6.923138141632080,6.923138141632080,6.905262947082520,6.905262947082520,6.905262947082520,6.833764076232910,6.833764076232910,6.601393699645996,6.655017375946045,6.655017375946045,7.030386447906494,7.030386447906494
0.0003371745115146041,9.479222297668457,9.479222297668457,9.443471908569336,9.479222297668457,9.479222297668457,9.443471908569336,9.497097015380859,9.497097015380859,9.425598144531250,9.479222297668457,9.479222297668457,9.568595886230469,9.264725685119629,9.264725685119629,9.264725685119629,9.121727943420410,9.121727943420410,9.121727943420410,9.425598144531250,9.425598144531250,9.425598144531250,9.318348884582520,9.318348884582520,9.318348884582520,9.371973037719727,9.371973037719727,9.371973037719727,9.425598144531250,9.479222297668457,9.479222297668457,9.389847755432129,9.461346626281738,9.461346626281738,9.443471908569336,9.443471908569336,9.443471908569336,9.443471908569336,9.389847755432129,9.389847755432129,9.389847755432129,9.211101531982422,9.211101531982422,9.211101531982422,9.443471908569336,9.443471908569336,9.443471908569336,9.479222297668457,9.479222297668457,9.479222297668457,9.497097015380859,9.497097015380859,9.497097015380859,9.228975296020508,9.211101531982422,9.193226814270020,9.193226814270020,9.157476425170898,8.871481895446777,8.871481895446777,8.889356613159180,8.692734718322754,8.692734718322754,8.156494140625000,7.513003349304199,7.513003349304199,7.209133148193359,7.119760513305664,7.119760513305664,7.084010601043701,7.030386447906494
0.0003878189891111106,9.246850967407227,9.157476425170898,9.157476425170898,9.336224555969238,9.336224555969238,9.336224555969238,9.425598144531250,9.514970779418945,9.514970779418945,9.336224555969238,9.300474166870117,9.300474166870117,9.300474166870117,9.300474166870117,9.300474166870117,9.550721168518066,9.479222297668457,9.479222297668457,9.586469650268555,9.586469650268555,9.568595886230469,9.568595886230469,9.425598144531250,9.479222297668457,9.479222297668457,9.371973037719727,9.425598144531250,9.425598144531250,9.407723426818848,9.425598144531250,9.425598144531250,9.318348884582520,9.318348884582520,9.318348884582520,9.389847755432129,9.389847755432129,9.389847755432129,9.318348884582520,9.318348884582520,9.318348884582520,9.050229072570801,9.211101531982422,9.211101531982422,9.282600402832031,9.246850967407227,9.246850967407227,9.282600402832031,9.246850967407227,9.246850967407227,9.068103790283203,9.014479637145996,9.014479637145996,7.459379673004150,8.031370162963867,7.977746486663818,7.977746486663818,6.994637012481690,6.976762771606445,6.976762771606445,6.976762771606445,6.958887577056885,6.958887577056885,6.941012859344482,6.923138141632080,6.923138141632080,6.941012859344482,6.941012859344482,6.941012859344482,6.923138141632080,6.905262947082520
0.0004980923840776086,9.157476425170898,9.336224555969238,9.336224555969238,9.336224555969238,9.425598144531250,9.514970779418945,9.514970779418945,9.336224555969238,9.300474166870117,9.300474166870117,9.300474166870117,9.300474166870117,9.300474166870117,9.550721168518066,9.479222297668457,9.479222297668457,9.586469650268555,9.586469650268555,9.568595886230469,9.568595886230469,9.425598144531250,9.479222297668457,9.479222297668457,9.371973037719727,9.425598144531250,9.425598144531250,9.407723426818848,9.425598144531250,9.425598144531250,9.318348884582520,9.318348884582520,9.318348884582520,9.389847755432129,9.389847755432129,9.389847755432129,9.318348884582520,9.318348884582520,9.318348884582520,9.050229072570801,9.211101531982422,9.211101531982422,9.282600402832031,9.246850967407227,9.246850967407227,9.282600402832031,9.246850967407227,9.246850967407227,9.068103790283203,9.014479637145996,9.014479637145996,7.459379673004150,7.298507213592529,7.298507213592529,7.977746486663818,6.994637012481690,6.976762771606445,6.976762771606445,6.976762771606445,6.958887577056885,6.958887577056885,6.941012859344482,6.923138141632080,6.923138141632080,6.941012859344482,6.941012859344482,6.941012859344482,6.923138141632080,6.905262947082520,6.905262947082520,6.905262947082520
